LATITUDE,LONGITUDE,GRAINSIZE
46.37061,-124.08137,2.86901689
46.37073,-124.06837,2.89168692
46.33348,-125.75675,6.88512659
46.33379,-125.74377,6.90096092
46.33410,-125.73079,6.88573074
46.33441,-125.71782,6.90431833
46.33472,-125.70484,6.95513964
46.33502,-125.69186,6.99466896
46.33533,-125.67888,7.02114153
46.33563,-125.66590,7.06744862
46.33593,-125.65292,7.04754877
46.33623,-125.63994,7.11538553
46.33653,-125.62696,7.17535114
46.33683,-125.61398,7.08000231
46.33713,-125.60100,7.38864994
46.33742,-125.58802,7.53459501
46.33772,-125.57504,7.59096098
46.33801,-125.56206,7.46682024
46.33830,-125.54908,7.37568521
46.33859,-125.53610,7.31583405
46.33887,-125.52312,7.27489376
46.33916,-125.51013,7.24612522
46.33944,-125.49715,7.22562742
46.33973,-125.48417,7.37576866
46.34001,-125.47119,7.36291838
46.34029,-125.45821,7.35210228
46.34057,-125.44522,7.27347708
46.34084,-125.43224,7.26231337
46.34112,-125.41926,7.24955416
46.34139,-125.40628,7.23386288
46.34167,-125.39329,7.21346998
46.34194,-125.38031,7.18535089
46.34221,-125.36733,7.14244747
46.34248,-125.35434,7.05994844
46.34274,-125.34136,7.04775190
46.34301,-125.32837,7.14342022
46.34327,-125.31539,7.19405937
46.34353,-125.30240,7.22985935
46.34379,-125.28942,7.25898314
46.34405,-125.27643,7.39797211
46.34431,-125.26345,7.33682060
46.34457,-125.25046,7.39486456
46.34482,-125.23748,7.42169476
46.34508,-125.22449,7.54745817
46.34533,-125.21151,7.34393597
46.34558,-125.19852,7.44374275
46.34583,-125.18554,7.45699549
46.34608,-125.17255,7.53004503
46.34632,-125.15956,7.50374889
46.34657,-125.14658,7.49503946
46.34681,-125.13359,7.48878956
46.34705,-125.12060,7.48930931
46.34729,-125.10761,7.40095472
46.34753,-125.09463,7.24322701
46.34777,-125.08164,7.24292278
46.34800,-125.06865,7.24510002
46.34824,-125.05566,7.24974394
46.34847,-125.04268,7.33012247
46.34870,-125.02969,7.33697796
46.34893,-125.01670,7.20067120
46.34916,-125.00371,7.18772936
46.34939,-124.99072,7.19245863
46.34961,-124.97773,7.24322462
46.34984,-124.96475,7.25046110
46.35006,-124.95176,7.25429583
46.35028,-124.93877,7.14175224
46.35050,-124.92578,7.14433002
46.35072,-124.91279,7.13762951
46.35093,-124.89980,7.12129211
46.35115,-124.88681,7.20314312
46.35136,-124.87382,7.17942190
46.35158,-124.86083,7.14783049
46.35179,-124.84784,7.10970449
46.35200,-124.83485,7.04712057
46.35220,-124.82186,7.05716419
46.35241,-124.80887,6.98457575
46.35261,-124.79588,7.08166075
46.35282,-124.78288,7.05331516
46.35302,-124.76989,6.65886784
46.35322,-124.75690,6.60822105
46.35342,-124.74391,6.57255840
46.35362,-124.73092,6.44490004
46.35381,-124.71793,6.29335594
46.35401,-124.70494,6.15148973
46.35420,-124.69194,5.74280357
46.35439,-124.67895,5.59076262
46.35458,-124.66596,5.33523226
46.35477,-124.65297,4.95960426
46.35496,-124.63997,4.59087658
46.35514,-124.62698,4.29232550
46.35533,-124.61399,3.84778810
46.35551,-124.60100,3.09083986
46.35569,-124.58800,2.68250608
46.35587,-124.57501,2.48249125
46.35605,-124.56202,2.55919695
46.35623,-124.54902,2.63589096
46.35640,-124.53603,2.83553743
46.35657,-124.52304,3.05543828
46.35675,-124.51004,3.23770165
46.35692,-124.49705,3.43610191
46.35709,-124.48406,3.56184053
46.35726,-124.47106,3.78765559
46.35742,-124.45807,3.99946284
46.35759,-124.44507,3.89960146
46.35775,-124.43208,3.88686228
46.35791,-124.41908,3.87977076
46.35807,-124.40609,4.06645632
46.35823,-124.39309,4.19277811
46.35839,-124.38010,4.28542662
46.35855,-124.36710,4.37035275
46.35870,-124.35411,4.45551729
46.35885,-124.34111,4.45271015
46.35901,-124.32812,4.52599621
46.35916,-124.31512,4.71168900
46.35930,-124.30213,5.01572895
46.35945,-124.28913,4.81280470
46.35960,-124.27614,4.56092787
46.35974,-124.26314,4.21974468
46.35988,-124.25015,3.90171075
46.36003,-124.23715,3.57433963
46.36017,-124.22415,3.46917605
46.36030,-124.21116,3.33790326
46.36044,-124.19816,3.32452798
46.36058,-124.18516,3.28595471
46.36071,-124.17217,3.19513154
46.36084,-124.15917,3.05593419
46.36097,-124.14617,2.98821950
46.36110,-124.13318,3.00591588
46.36123,-124.12018,3.09508300
46.36136,-124.10718,3.26419187
46.36148,-124.09419,3.07946849
46.36161,-124.08119,2.89152336
46.36173,-124.06819,2.94608378
46.32449,-125.75630,6.89266014
46.32480,-125.74332,6.90887833
46.32511,-125.73035,6.89431381
46.32542,-125.71737,6.91332865
46.32573,-125.70439,6.96424150
46.32603,-125.69142,7.00736856
46.32634,-125.67844,7.03384638
46.32664,-125.66546,7.07644081
46.32694,-125.65249,7.05585909
46.32724,-125.63951,6.92493296
46.32754,-125.62653,6.97492170
46.32784,-125.61355,7.05238390
46.32814,-125.60058,7.14007473
46.32843,-125.58760,7.42547178
46.32872,-125.57462,7.43968821
46.32902,-125.56164,7.40087128
46.32931,-125.54866,7.34958792
46.32960,-125.53568,7.30602407
46.32988,-125.52270,7.27272797
46.33017,-125.50972,7.24820995
46.33045,-125.49674,7.23058510
46.33074,-125.48376,7.38654900
46.33102,-125.47078,7.37539101
46.33130,-125.45780,7.36635876
46.33158,-125.44482,7.35813475
46.33185,-125.43184,7.34938860
46.33213,-125.41886,7.33875751
46.33240,-125.40588,7.32475615
46.33267,-125.39290,7.23519611
46.33295,-125.37992,7.20845079
46.33322,-125.36694,7.16930103
46.33348,-125.35396,7.11032200
46.33375,-125.34097,7.10482836
46.33402,-125.32799,7.16774750
46.33428,-125.31501,7.21506500
46.33454,-125.30203,7.24876165
46.33480,-125.28904,7.39282036
46.33506,-125.27606,7.51536608
46.33532,-125.26308,7.48395538
46.33558,-125.25010,7.50541353
46.33583,-125.23711,7.53417540
46.33608,-125.22413,7.36852598
46.33634,-125.21114,7.38865423
46.33659,-125.19816,7.47970676
46.33684,-125.18518,7.48709393
46.33708,-125.17219,7.48521280
46.33733,-125.15921,7.49935436
46.33757,-125.14622,7.49335146
46.33782,-125.13324,7.48797703
46.33806,-125.12025,7.48993969
46.33830,-125.10727,7.39662266
46.33854,-125.09428,7.22607851
46.33877,-125.08130,7.22491646
46.33901,-125.06831,7.22583103
46.33924,-125.05533,7.30913210
46.33948,-125.04234,7.31181526
46.33971,-125.02936,7.42095137
46.33994,-125.01637,7.23148251
46.34017,-125.00338,7.14743328
46.34039,-124.99040,7.19508648
46.34062,-124.97741,7.20995522
46.34084,-124.96442,7.21595526
46.34106,-124.95144,7.21707153
46.34129,-124.93845,7.22001791
46.34151,-124.92546,7.21464872
46.34172,-124.91247,7.16884708
46.34194,-124.89949,7.20287657
46.34215,-124.88650,7.14834356
46.34237,-124.87351,7.11813021
46.34258,-124.86052,7.08152103
46.34279,-124.84753,7.03916979
46.34300,-124.83455,6.99130583
46.34321,-124.82156,7.12133312
46.34341,-124.80857,6.99424458
46.34362,-124.79558,7.14723206
46.34382,-124.78259,6.92176437
46.34402,-124.76960,6.54338837
46.34422,-124.75661,6.44065094
46.34442,-124.74362,6.37365246
46.34462,-124.73064,6.25376225
46.34482,-124.71765,6.26501513
46.34501,-124.70466,5.97101593
46.34520,-124.69167,5.87974024
46.34540,-124.67868,5.46024704
46.34559,-124.66569,5.30854368
46.34577,-124.65270,4.85519552
46.34596,-124.63971,4.68077993
46.34615,-124.62671,4.37107325
46.34633,-124.61372,3.48605585
46.34651,-124.60073,3.17211723
46.34669,-124.58774,2.61967516
46.34687,-124.57475,2.37454176
46.34705,-124.56176,2.43827701
46.34723,-124.54877,2.62756896
46.34740,-124.53578,2.72599006
46.34758,-124.52279,2.90223217
46.34775,-124.50980,3.23565435
46.34792,-124.49680,3.47653937
46.34809,-124.48381,3.75585699
46.34826,-124.47082,3.89385962
46.34843,-124.45783,4.05636263
46.34859,-124.44484,3.95800805
46.34875,-124.43184,4.01643991
46.34892,-124.41885,3.99033189
46.34908,-124.40586,4.15529633
46.34924,-124.39287,4.26926851
46.34939,-124.37987,4.24290752
46.34955,-124.36688,4.33547878
46.34970,-124.35389,4.49110222
46.34986,-124.34089,4.53249454
46.35001,-124.32790,4.65169668
46.35016,-124.31491,4.73406076
46.35031,-124.30191,4.80700397
46.35045,-124.28892,4.78514528
46.35060,-124.27593,4.60716438
46.35074,-124.26293,4.23085499
46.35089,-124.24994,3.89859629
46.35103,-124.23695,3.53706932
46.35117,-124.22395,3.51773143
46.35131,-124.21096,3.37150836
46.35144,-124.19796,3.30724883
46.35158,-124.18497,3.34215069
46.35171,-124.17198,3.20000458
46.35185,-124.15898,3.07060218
46.35198,-124.14599,2.94441104
46.35211,-124.13299,2.94362545
46.35223,-124.12000,3.09129024
46.35236,-124.10700,3.20335817
46.35249,-124.09401,3.05257773
46.35261,-124.08101,2.89289594
46.35273,-124.06802,2.74112129
46.31550,-125.75585,6.89933491
46.31581,-125.74287,6.91566610
46.31612,-125.72990,6.90138054
46.31643,-125.71692,6.92039442
46.31674,-125.70395,6.97091722
46.31704,-125.69098,7.01382875
46.31735,-125.67800,7.03944063
46.31765,-125.66503,7.08036613
46.31795,-125.65205,6.94010353
46.31825,-125.63908,6.91312027
46.31855,-125.62610,6.99378586
46.31885,-125.61312,7.05262661
46.31915,-125.60015,7.11122894
46.31944,-125.58717,7.34509706
46.31973,-125.57420,7.35449839
46.32003,-125.56122,7.34004068
46.32032,-125.54824,7.31333923
46.32060,-125.53527,7.28553915
46.32089,-125.52229,7.26177454
46.32118,-125.50931,7.24344206
46.32146,-125.49633,7.23037910
46.32174,-125.48336,7.22180033
46.32203,-125.47038,7.38573742
46.32231,-125.45740,7.37980556
46.32258,-125.44442,7.37473965
46.32286,-125.43144,7.36912107
46.32314,-125.41847,7.36157274
46.32341,-125.40549,7.35082626
46.32368,-125.39251,7.33574677
46.32395,-125.37953,7.31545162
46.32422,-125.36655,7.29046297
46.32449,-125.35357,7.27420187
46.32476,-125.34059,7.27508116
46.32502,-125.32761,7.30428600
46.32529,-125.31463,7.33917713
46.32555,-125.30165,7.37078905
46.32581,-125.28867,7.48914146
46.32607,-125.27569,7.51313925
46.32633,-125.26271,7.52241087
46.32658,-125.24973,7.52982044
46.32684,-125.23674,7.33506536
46.32709,-125.22376,7.36692476
46.32734,-125.21078,7.38118553
46.32759,-125.19780,7.39196110
46.32784,-125.18482,7.47704601
46.32809,-125.17184,7.47695065
46.32834,-125.15885,7.47324848
46.32858,-125.14587,7.49090576
46.32882,-125.13289,7.48844481
46.32906,-125.11991,7.48967171
46.32930,-125.10692,7.54468918
46.32954,-125.09394,7.38640451
46.32978,-125.08096,7.20483971
46.33002,-125.06797,7.20443439
46.33025,-125.05499,7.29078484
46.33048,-125.04201,7.40222168
46.33071,-125.02902,7.44511986
46.33094,-125.01604,7.34723568
46.33117,-125.00305,7.37375259
46.33140,-124.99007,7.14805937
46.33162,-124.97709,7.18886948
46.33185,-124.96410,7.17269468
46.33207,-124.95112,7.18546820
46.33229,-124.93813,7.19290686
46.33251,-124.92515,7.18644476
46.33273,-124.91216,7.13243437
46.33294,-124.89917,7.24987268
46.33316,-124.88619,7.19802046
46.33337,-124.87320,7.06316614
46.33359,-124.86022,7.02088165
46.33380,-124.84723,6.97407579
46.33401,-124.83425,6.92234182
46.33421,-124.82126,7.05774403
46.33442,-124.80827,6.79398012
46.33462,-124.79529,6.81910276
46.33483,-124.78230,6.87778997
46.33503,-124.76931,6.50016546
46.33523,-124.75633,6.28894854
46.33543,-124.74334,6.07149267
46.33563,-124.73035,5.95181465
46.33582,-124.71736,6.06062078
46.33602,-124.70438,6.02673101
46.33621,-124.69139,5.83757782
46.33640,-124.67840,5.60340738
46.33659,-124.66541,5.09579039
46.33678,-124.65242,4.85225677
46.33697,-124.63944,4.77315283
46.33715,-124.62645,4.14388180
46.33733,-124.61346,3.65009499
46.33752,-124.60047,3.15720725
46.33770,-124.58748,2.69342422
46.33788,-124.57449,2.40695477
46.33806,-124.56150,2.42016101
46.33823,-124.54852,2.56742334
46.33841,-124.53553,2.67079139
46.33858,-124.52254,3.07226205
46.33875,-124.50955,3.17351151
46.33892,-124.49656,3.45800900
46.33909,-124.48357,3.77257490
46.33926,-124.47058,3.88477898
46.33943,-124.45759,4.24731874
46.33959,-124.44460,4.21268225
46.33976,-124.43161,4.17171907
46.33992,-124.41862,4.21954155
46.34008,-124.40563,4.36093283
46.34024,-124.39264,4.40435457
46.34040,-124.37965,4.29732609
46.34055,-124.36666,4.22040415
46.34071,-124.35366,4.38749933
46.34086,-124.34067,4.49905443
46.34101,-124.32768,4.61361217
46.34116,-124.31469,4.74818277
46.34131,-124.30170,4.72965050
46.34146,-124.28871,4.68392086
46.34160,-124.27572,4.43188906
46.34175,-124.26273,4.23818064
46.34189,-124.24973,3.94389391
46.34203,-124.23674,3.66820550
46.34217,-124.22375,3.52040625
46.34231,-124.21076,3.36082268
46.34245,-124.19777,3.27923179
46.34258,-124.18478,3.26341915
46.34271,-124.17178,3.19061565
46.34285,-124.15879,3.12394929
46.34298,-124.14580,3.05469513
46.34311,-124.13281,3.06549788
46.34324,-124.11981,3.05669308
46.34336,-124.10682,3.07016969
46.34349,-124.09383,2.99132586
46.34361,-124.08084,2.94082403
46.34373,-124.06784,2.81426811
46.30651,-125.75539,6.90514946
46.30682,-125.74242,6.92135239
46.30713,-125.72945,6.90701056
46.30744,-125.71648,6.92566824
46.30775,-125.70351,6.97542763
46.30805,-125.69053,7.01764822
46.30836,-125.67756,7.04179287
46.30866,-125.66459,6.89358521
46.30896,-125.65162,6.92843533
46.30926,-125.63864,7.02594090
46.30956,-125.62567,6.97046423
46.30986,-125.61270,7.01675320
46.31016,-125.59972,7.05984688
46.31045,-125.58675,7.28886795
46.31074,-125.57377,7.29622507
46.31103,-125.56080,7.29081297
46.31133,-125.54783,7.27700472
46.31161,-125.53485,7.26043844
46.31190,-125.52188,7.24516773
46.31219,-125.50890,7.23331451
46.31247,-125.49593,7.22564268
46.31275,-125.48295,7.22202873
46.31303,-125.46997,7.22171354
46.31331,-125.45700,7.39237642
46.31359,-125.44402,7.39190388
46.31387,-125.43105,7.39080381
46.31414,-125.41807,7.38760805
46.31442,-125.40509,7.38125563
46.31469,-125.39212,7.37133646
46.31496,-125.37914,7.42114925
46.31523,-125.36616,7.40651655
46.31550,-125.35318,7.34094906
46.31577,-125.34021,7.32839870
46.31603,-125.32723,7.34352016
46.31629,-125.31425,7.36547518
46.31656,-125.30127,7.38905859
46.31682,-125.28829,7.51657343
46.31708,-125.27531,7.50726175
46.31733,-125.26234,7.52453423
46.31759,-125.24936,7.54099751
46.31784,-125.23638,7.32127953
46.31810,-125.22340,7.36681271
46.31835,-125.21042,7.37704802
46.31860,-125.19744,7.38428926
46.31885,-125.18446,7.48269510
46.31910,-125.17148,7.47233772
46.31934,-125.15850,7.52461910
46.31959,-125.14552,7.54675817
46.31983,-125.13254,7.48774815
46.32007,-125.11956,7.48911810
46.32031,-125.10658,7.54722738
46.32055,-125.09360,7.54712677
46.32079,-125.08062,7.18312788
46.32102,-125.06763,7.27377510
46.32126,-125.05465,7.37772703
46.32149,-125.04167,7.43052816
46.32172,-125.02869,7.42618847
46.32195,-125.01571,7.42406702
46.32218,-125.00273,7.34838152
46.32240,-124.98974,7.35451174
46.32263,-124.97676,7.36428070
46.32285,-124.96378,7.15764666
46.32308,-124.95080,7.16890621
46.32330,-124.93781,7.17297554
46.32352,-124.92483,7.30257273
46.32373,-124.91185,7.27774191
46.32395,-124.89886,7.24179602
46.32416,-124.88588,7.19523764
46.32438,-124.87290,7.11377716
46.32459,-124.85991,7.06496477
46.32480,-124.84693,6.96588802
46.32501,-124.83394,6.91522360
46.32522,-124.82096,6.85879421
46.32542,-124.80798,6.81621504
46.32563,-124.79499,6.71727610
46.32583,-124.78201,6.65553331
46.32603,-124.76902,6.30820322
46.32623,-124.75604,6.04979849
46.32643,-124.74305,5.74045753
46.32663,-124.73007,5.71382189
46.32683,-124.71708,5.97558880
46.32702,-124.70410,6.07762718
46.32721,-124.69111,6.08752155
46.32740,-124.67813,6.00484705
46.32759,-124.66514,5.47801399
46.32778,-124.65215,4.95855331
46.32797,-124.63917,4.76126909
46.32815,-124.62618,4.26214218
46.32834,-124.61320,3.71299839
46.32852,-124.60021,3.17650819
46.32870,-124.58722,2.62269473
46.32888,-124.57424,2.33808780
46.32906,-124.56125,2.40037847
46.32924,-124.54826,2.49994779
46.32941,-124.53527,2.82751322
46.32959,-124.52229,3.20920444
46.32976,-124.50930,3.10512042
46.32993,-124.49631,3.58537388
46.33010,-124.48332,3.80975938
46.33027,-124.47034,4.11987305
46.33043,-124.45735,4.32670736
46.33060,-124.44436,4.43809366
46.33076,-124.43137,4.34525251
46.33092,-124.41839,4.58395958
46.33108,-124.40540,4.68545198
46.33124,-124.39241,4.46320009
46.33140,-124.37942,4.32367277
46.33155,-124.36643,4.06982946
46.33171,-124.35344,4.30374050
46.33186,-124.34045,4.49625969
46.33201,-124.32747,4.64710474
46.33216,-124.31448,4.71211195
46.33231,-124.30149,4.63682795
46.33246,-124.28850,4.36901236
46.33260,-124.27551,4.33739376
46.33275,-124.26252,4.13420439
46.33289,-124.24953,3.93022394
46.33303,-124.23654,3.66790128
46.33317,-124.22355,3.51580381
46.33331,-124.21056,3.38624787
46.33345,-124.19757,3.28692317
46.33358,-124.18458,3.21357560
46.33372,-124.17159,3.18018460
46.33385,-124.15860,3.11080170
46.33398,-124.14561,3.09182453
46.33411,-124.13262,3.11281013
46.33424,-124.11963,3.06227684
46.33436,-124.10664,2.98247576
46.33449,-124.09365,2.92669630
46.33461,-124.08066,2.91269279
46.33473,-124.06767,2.87908363
46.29752,-125.75494,6.91014290
46.29783,-125.74197,6.92601824
46.29814,-125.72900,6.91134596
46.29845,-125.71603,6.92937803
46.29876,-125.70306,6.97812033
46.29906,-125.69009,6.79736233
46.29937,-125.67712,6.84886885
46.29967,-125.66415,6.88265896
46.29997,-125.65118,6.97711372
46.30027,-125.63821,7.00940609
46.30057,-125.62524,7.04246378
46.30087,-125.61227,6.98364019
46.30117,-125.59930,7.01758432
46.30146,-125.58633,7.04483175
46.30175,-125.57335,7.25170898
46.30204,-125.56038,7.25013065
46.30233,-125.54741,7.24307966
46.30262,-125.53444,7.23370218
46.30291,-125.52146,7.22880173
46.30320,-125.50849,7.22285652
46.30348,-125.49552,7.22102308
46.30376,-125.48254,7.22366333
46.30404,-125.46957,7.23025703
46.30432,-125.45660,7.30602980
46.30460,-125.44362,7.31555796
46.30488,-125.43065,7.32378006
46.30515,-125.41767,7.32884073
46.30543,-125.40470,7.46899796
46.30570,-125.39172,7.46378994
46.30597,-125.37875,7.45639896
46.30624,-125.36577,7.44958162
46.30651,-125.35280,7.38094234
46.30677,-125.33982,7.38268614
46.30704,-125.32685,7.39190388
46.30730,-125.31387,7.40660143
46.30756,-125.30089,7.49973154
46.30782,-125.28792,7.51691437
46.30808,-125.27494,7.53417110
46.30834,-125.26197,7.55093431
46.30860,-125.24899,7.52194262
46.30885,-125.23601,7.33161163
46.30910,-125.22303,7.33341837
46.30936,-125.21006,7.40126324
46.30961,-125.19708,7.48541069
46.30986,-125.18410,7.48550653
46.31010,-125.17112,7.48284721
46.31035,-125.15815,7.52775526
46.31059,-125.14517,7.55088091
46.31084,-125.13219,7.54829741
46.31108,-125.11921,7.48882198
46.31132,-125.10623,7.54979897
46.31156,-125.09325,7.54836321
46.31179,-125.08027,7.40285873
46.31203,-125.06730,7.50171328
46.31226,-125.05432,7.48587561
46.31249,-125.04134,7.41241550
46.31273,-125.02836,7.40505791
46.31295,-125.01538,7.42615747
46.31318,-125.00240,7.42577076
